Course	Room	Teacher	Time	Students
002638	CAN314	0827051	260	3084782 3087533 3097521 
002638	CAN314	0827051	261	3084782 3087533 3097521 
012494	TAYE	0853792	114	3085002 3093100 3094700 3100196 3123316 3153713 3193672 3213921 3219029 3242506 3280006 3297368 3322236 3330926 3333138 3390193 3408797 
012494	TAYE	0853792	115	3085002 3093100 3094700 3100196 3123316 3153713 3193672 3213921 3219029 3242506 3280006 3297368 3322236 3330926 3333138 3390193 3408797 
006504	TAYG	3194739	116	3086455 3095337 3111037 3120137 3215249 3221557 3242936 3299552 3323699 3329459 3329756 3332955 3333260 3345326 3348796 3374246 3388046 3388364 3388648 3405436 3409464 3409760 3409781 3410139 
006504	TAYG	3194739	16	3086455 3095337 3111037 3120137 3215249 3221557 3242936 3299552 3323699 3329459 3329756 3332955 3333260 3345326 3348796 3374246 3388046 3388364 3388648 3405436 3409464 3409760 3409781 3410139 
012336	PK349	3393847	262	3086709 3097468 3108814 3114701 
012336	PK349	3393847	263	3086709 3097468 3108814 3114701 
012336	PK349	3393847	113	3086709 3097468 3108814 3114701 
006573	EH103	0031399	116	3087117 3093319 3152571 3221785 3248179 
006573	EH103	0031399	14	3087117 3093319 3152571 3221785 3248179 
001878	PK122	1168490	262	3087141 3217346 
001878	PK122	1168490	263	3087141 3217346 
001878	PK122	1168490	264	3087141 3217346 
004038	TH110	0030564	159	3087472 3110898 3332202 
004038	TH110	0030564	262	3087472 3110898 3332202 
007878	RCCON	0031386	113	3087472 3241876 3244203 3333138 3356346 3358246 3395005 
007878	RCCON	0031386	13	3087472 3241876 3244203 3333138 3356346 3358246 3395005 
011050	GOB	0897399	260	3087757 3248776 3322151 3330926 
011050	GOB	0897399	261	3087757 3248776 3322151 3330926 
012354	GYMFIT	0031756	263	3087809 3093319 3095254 3155201 3217778 3396763 
012354	GYMFIT	0031756	113	3087809 3093319 3095254 3155201 3217778 3396763 
009234	BYC127	0028980	159	3088147 
009234	BYC127	0028980	262	3088147 
012312	CARP17	1168489	117	3088350 3232225 3232625 3315789 3316273 3323189 3323608 3332409 3332411 3390262 
012312	CARP17	1168489	200	3088350 3232225 3232625 3315789 3316273 3323189 3323608 3332409 3332411 3390262 
002163	PK243	3415849	113	3088390 3092411 3093208 3098380 3103166 3119909 3150160 3183942 3189051 3204644 3205454 3211360 3213412 3227175 3316614 
002163	PK243	3415849	13	3088390 3092411 3093208 3098380 3103166 3119909 3150160 3183942 3189051 3204644 3205454 3211360 3213412 3227175 3316614 
002163	PK243	3415849	116	3088390 3092411 3093208 3098380 3103166 3119909 3150160 3183942 3189051 3204644 3205454 3211360 3213412 3227175 3316614 
004281	PK200	3092832	14	3089014 3094744 3204688 3220932 3252673 
004281	PK200	3092832	15	3089014 3094744 3204688 3220932 3252673 
001242	EHLEC	0493725	159	3090058 3093246 
001242	EHLEC	0493725	13	3090058 3093246 
003019	TH251	0375562	201	3090312 3335255 3389664 3389864 3403530 3405092 3405257 3408820 3409080 3409477 3409721 3409934 
003019	TH251	0375562	2	3090312 3335255 3389664 3389864 3403530 3405092 3405257 3408820 3409080 3409477 3409721 3409934 
003019	TH251	0375562	119	3090312 3335255 3389664 3389864 3403530 3405092 3405257 3408820 3409080 3409477 3409721 3409934 
007406	CARP21	0701976	264	3090325 3150738 3219786 3331473 3396570 
007406	CARP21	0701976	13	3090325 3150738 3219786 3331473 3396570 
007406	CARP21	0701976	116	3090325 3150738 3219786 3331473 3396570 
007378	CARP21	0162977	15	3091370 3209872 3216601 3226387 3241545 3248177 3264020 3283446 3303921 3304324 3306692 3310852 3314945 3317266 3321377 3323644 3329671 3329756 3329885 3330203 3331496 3335255 3336686 3373472 3374246 3380907 3390278 3397815 3403676 3405288 3405436 3409424 3409425 3409736 3410355 3431091 
007378	CARP21	0162977	117	3091370 3209872 3216601 3226387 3241545 3248177 3264020 3283446 3303921 3304324 3306692 3310852 3314945 3317266 3321377 3323644 3329671 3329756 3329885 3330203 3331496 3335255 3336686 3373472 3374246 3380907 3390278 3397815 3403676 3405288 3405436 3409424 3409425 3409736 3410355 3431091 
007378	CARP21	0162977	14	3091370 3209872 3216601 3226387 3241545 3248177 3264020 3283446 3303921 3304324 3306692 3310852 3314945 3317266 3321377 3323644 3329671 3329756 3329885 3330203 3331496 3335255 3336686 3373472 3374246 3380907 3390278 3397815 3403676 3405288 3405436 3409424 3409425 3409736 3410355 3431091 
006532	TH223	0031399	113	3091587 3092151 3304941 3305828 3416251 
006532	TH223	0031399	15	3091587 3092151 3304941 3305828 3416251 
011835	TH110	0468281	159	3091890 3095460 3347031 3388883 
011835	TH110	0468281	113	3091890 3095460 3347031 3388883 
004012	TAYG	0215359	117	3091892 3219633 3242553 3246830 3247887 3248149 3260264 3330372 3331483 3335236 3343996 3344317 3346922 3347834 3351382 3354864 3381444 3382098 3388364 3388648 3395332 3396601 3396786 3397567 3398166 3398495 3403440 3403558 3405177 3406817 3407639 3408041 3409781 3410638 
004012	TAYG	0215359	234	3091892 3219633 3242553 3246830 3247887 3248149 3260264 3330372 3331483 3335236 3343996 3344317 3346922 3347834 3351382 3354864 3381444 3382098 3388364 3388648 3395332 3396601 3396786 3397567 3398166 3398495 3403440 3403558 3405177 3406817 3407639 3408041 3409781 3410638 
008469	CARP25	3420576	263	3092126 3150738 3153576 3179026 3210876 3212008 3213402 3216633 3316273 3319378 3322204 3332518 3410213 
008469	CARP25	3420576	234	3092126 3150738 3153576 3179026 3210876 3212008 3213402 3216633 3316273 3319378 3322204 3332518 3410213 
011827	PK243	3415849	16	3092411 3093208 3095021 3098380 3103166 3119909 3150160 3189051 3204644 3205454 3211360 3213412 3227175 
011827	PK243	3415849	234	3092411 3093208 3095021 3098380 3103166 3119909 3150160 3189051 3204644 3205454 3211360 3213412 3227175 
011827	PK243	3415849	118	3092411 3093208 3095021 3098380 3103166 3119909 3150160 3189051 3204644 3205454 3211360 3213412 3227175 
010942	PK338	3422399	260	3092532 3094744 3125856 3152572 3152667 3191834 3217667 3248716 3315632 3330334 3330439 3330986 3351178 
010942	PK338	3422399	261	3092532 3094744 3125856 3152572 3152667 3191834 3217667 3248716 3315632 3330334 3330439 3330986 3351178 
010942	PK338	3422399	118	3092532 3094744 3125856 3152572 3152667 3191834 3217667 3248716 3315632 3330334 3330439 3330986 3351178 
002659	TH110	0031543	262	3092577 3197905 3215601 3306992 3340395 3406546 3409420 
002659	TH110	0031543	264	3092577 3197905 3215601 3306992 3340395 3406546 3409420 
005723	CARP25	3392421	117	3092577 3095612 3114139 3311452 3311550 3321831 3322949 3329656 3332738 3334056 3344462 3348796 3349789 3356546 3364694 3374832 3388914 3389259 3389464 3390229 3392028 3394978 3395143 3396763 3397573 3404522 3408049 3408820 3409519 
005723	CARP25	3392421	4	3092577 3095612 3114139 3311452 3311550 3321831 3322949 3329656 3332738 3334056 3344462 3348796 3349789 3356546 3364694 3374832 3388914 3389259 3389464 3390229 3392028 3394978 3395143 3396763 3397573 3404522 3408049 3408820 3409519 
004394	TH110	0989327	113	3092604 3100080 3213968 
004394	TH110	0989327	115	3092604 3100080 3213968 
009302	CARP13	0672202	260	3092604 
009302	CARP13	0672202	261	3092604 
002401	ROSTUD	3332662	260	3093050 
002401	ROSTUD	3332662	261	3093050 
001871	PK122	3422398	113	3093257 
001871	PK122	3422398	13	3093257 
001871	PK122	3422398	116	3093257 
004804	EHI	0348369	263	3094263 3152434 3185620 3304357 3331483 3390193 3396665 3398117 
004804	EHI	0348369	264	3094263 3152434 3185620 3304357 3331483 3390193 3396665 3398117 
010966	TH110	0775640	260	3094527 3211384 3329812 
010966	TH110	0775640	261	3094527 3211384 3329812 
006034	PK336	0213446	264	3094556 3095765 3105866 3114701 3191834 3192055 3205337 3211727 3216633 3217667 3220304 3222944 3239030 3249841 3292462 3303949 3306968 3315632 3315957 3316693 3316819 3322141 3326451 3330334 3330439 3332411 3389687 3408776 
006034	PK336	0213446	14	3094556 3095765 3105866 3114701 3191834 3192055 3205337 3211727 3216633 3217667 3220304 3222944 3239030 3249841 3292462 3303949 3306968 3315632 3315957 3316693 3316819 3322141 3326451 3330334 3330439 3332411 3389687 3408776 
006034	PK336	0213446	15	3094556 3095765 3105866 3114701 3191834 3192055 3205337 3211727 3216633 3217667 3220304 3222944 3239030 3249841 3292462 3303949 3306968 3315632 3315957 3316693 3316819 3322141 3326451 3330334 3330439 3332411 3389687 3408776 
001424	PK278	0024663	203	3095612 3097082 3213921 3215601 3228778 3239494 3242496 3242506 3242817 3244179 3247887 3314945 3322108 3332761 3332871 3337363 3342720 3345933 3350761 3359167 3381996 3390008 3403968 3408797 3409975 
001424	PK278	0024663	119	3095612 3097082 3213921 3215601 3228778 3239494 3242496 3242506 3242817 3244179 3247887 3314945 3322108 3332761 3332871 3337363 3342720 3345933 3350761 3359167 3381996 3390008 3403968 3408797 3409975 
010316	PK337	3426911	116	3095765 3191340 3214147 3242553 3246830 3309375 3321787 3331776 3403530 
010316	PK337	3426911	114	3095765 3191340 3214147 3242553 3246830 3309375 3321787 3331776 3403530 
010316	PK337	3426911	200	3095765 3191340 3214147 3242553 3246830 3309375 3321787 3331776 3403530 
010859	PK337	3426911	1	3095765 3191340 3214147 3242553 3246830 3259090 3309375 3321787 3330431 3332654 3403530 3408249 
010859	PK337	3426911	3	3095765 3191340 3214147 3242553 3246830 3259090 3309375 3321787 3330431 3332654 3403530 3408249 
010859	PK337	3426911	121	3095765 3191340 3214147 3242553 3246830 3259090 3309375 3321787 3330431 3332654 3403530 3408249 
003017	TH104	3332662	234	3096808 3154498 3194888 3215249 3217667 3249965 3252851 3304723 3312024 3316819 3322141 3331638 3405615 3409557 3409721 3409934 
003017	TH104	3332662	25	3096808 3154498 3194888 3215249 3217667 3249965 3252851 3304723 3312024 3316819 3322141 3331638 3405615 3409557 3409721 3409934 
003017	TH104	3332662	203	3096808 3154498 3194888 3215249 3217667 3249965 3252851 3304723 3312024 3316819 3322141 3331638 3405615 3409557 3409721 3409934 
002562	PK336	0564741	117	3099184 3100468 3215081 3249965 3288377 3312024 3316819 3329836 3330986 3344691 3345567 3350761 3405615 3406438 3407566 
002562	PK336	0564741	201	3099184 3100468 3215081 3249965 3288377 3312024 3316819 3329836 3330986 3344691 3345567 3350761 3405615 3406438 3407566 
002562	PK336	0564741	4	3099184 3100468 3215081 3249965 3288377 3312024 3316819 3329836 3330986 3344691 3345567 3350761 3405615 3406438 3407566 
006874	PK154	1167884	262	3099423 3145694 3190685 3191340 3259090 
006874	PK154	1167884	263	3099423 3145694 3190685 3191340 3259090 
006874	PK154	1167884	113	3099423 3145694 3190685 3191340 3259090 
012485	CAN314	3426520	262	3100388 3388046 3407639 
012485	CAN314	3426520	263	3100388 3388046 3407639 
002564	PK10	1168490	113	3100402 3322141 3389756 3404068 3405568 
002564	PK10	1168490	13	3100402 3322141 3389756 3404068 3405568 
002564	PK10	1168490	116	3100402 3322141 3389756 3404068 3405568 
002397	TH224	0493725	116	3100415 3125808 3138631 3166656 3219685 3233697 3233850 3302367 3315767 3316711 3319376 3322107 3322663 3322752 3322942 
002397	TH224	0493725	14	3100415 3125808 3138631 3166656 3219685 3233697 3233850 3302367 3315767 3316711 3319376 3322107 3322663 3322752 3322942 
003448	EHII	0031359	264	3104716 3110898 3152667 3218908 3227145 3238414 3251957 3295766 3305828 3329885 3335236 3364694 3398026 3403440 3408495 3409695 3410480 
003448	EHII	0031359	200	3104716 3110898 3152667 3218908 3227145 3238414 3251957 3295766 3305828 3329885 3335236 3364694 3398026 3403440 3408495 3409695 3410480 
008774	TAYE	0576472	234	3105866 3111037 3191285 3223001 3245522 3249841 3250904 3256154 3256812 3303949 3315789 3316653 3316693 3329187 3351178 3357413 3396626 3409510 
008774	TAYE	0576472	4	3105866 3111037 3191285 3223001 3245522 3249841 3250904 3256154 3256812 3303949 3315789 3316653 3316693 3329187 3351178 3357413 3396626 3409510 
012670	TAYG	3427450	159	3107592 3191198 3204279 
012670	TAYG	3427450	264	3107592 3191198 3204279 
010842	PK10	0564741	116	3108814 3114701 3416251 
010842	PK10	0564741	234	3108814 3114701 3416251 
010842	PK10	0564741	200	3108814 3114701 3416251 
006523	CARP15	0031573	114	3111037 3153306 3205208 3256706 3356399 3398717 
006523	CARP15	0031573	115	3111037 3153306 3205208 3256706 3356399 3398717 
002873	TH110	3393272	262	3112329 3193672 3247887 
002873	TH110	3393272	263	3112329 3193672 3247887 
001163	TH111	0031568	263	3113753 3228759 3315776 3336573 
001163	TH111	0031568	264	3113753 3228759 3315776 3336573 
004036	TH110	0163316	260	3114139 3177388 3204511 3214129 3228861 3252312 3307002 3335589 3398717 
004036	TH110	0163316	261	3114139 3177388 3204511 3214129 3228861 3252312 3307002 3335589 3398717 
006849	PK337	0031347	262	3114251 3185122 3204830 3247055 3288377 3306786 3307400 3315961 3331776 3332871 3362013 3405286 3406700 
006849	PK337	0031347	263	3114251 3185122 3204830 3247055 3288377 3306786 3307400 3315961 3331776 3332871 3362013 3405286 3406700 
006849	PK337	0031347	264	3114251 3185122 3204830 3247055 3288377 3306786 3307400 3315961 3331776 3332871 3362013 3405286 3406700 
004360	TAYB	0847593	202	3114776 3120788 3160008 3190685 3215249 3216554 3218908 3233850 3254053 3271107 3296990 3309375 3317234 3329671 3332580 
004360	TAYB	0847593	118	3114776 3120788 3160008 3190685 3215249 3216554 3218908 3233850 3254053 3271107 3296990 3309375 3317234 3329671 3332580 
012590	CARP13	3426910	159	3114776 3179110 3217444 
012590	CARP13	3426910	262	3114776 3179110 3217444 
011536	TH110	3213249	262	3115257 3217543 3219029 3316693 
011536	TH110	3213249	263	3115257 3217543 3219029 3316693 
006045	PK328	0031526	113	3116564 3193776 
006045	PK328	0031526	13	3116564 3193776 
006045	PK328	0031526	116	3116564 3193776 
006554	PK339	0031621	260	3116564 
006554	PK339	0031621	261	3116564 
012491	TAYSEM	3195964	260	3118027 3121782 3190802 3204279 3254195 3271107 3321871 3330337 3331638 
012491	TAYSEM	3195964	261	3118027 3121782 3190802 3204279 3254195 3271107 3321871 3330337 3331638 
009296	CARP15	3310251	159	3120788 3214178 3215635 3219719 3390414 3408249 
009296	CARP15	3310251	264	3120788 3214178 3215635 3219719 3390414 3408249 
007888	RCSEM	0470839	14	3121582 3219029 3228861 3261685 3388883 
007888	RCSEM	0470839	15	3121582 3219029 3228861 3261685 3388883 
009283	TH104	0854975	113	3121782 3125808 3136630 3155346 3248716 3268686 3330627 
009283	TH104	0854975	13	3121782 3125808 3136630 3155346 3248716 3268686 3330627 
007882	RCCON	0470839	263	3125127 3209669 3322307 
007882	RCCON	0470839	264	3125127 3209669 3322307 
005120	TH110	3400071	260	3125450 3323692 3329187 3364522 
005120	TH110	3400071	261	3125450 3323692 3329187 3364522 
002403	PK259	3427601	260	3125808 3219685 
002403	PK259	3427601	261	3125808 3219685 
002460	PK259	0031568	159	3125808 3166656 3204243 
002460	PK259	0031568	262	3125808 3166656 3204243 
005231	BYC106	3195964	262	3126772 
005231	BYC106	3195964	263	3126772 
007107	TAYSEM	0031568	113	3126772 3155033 3190802 3193161 3194322 3204279 3260308 
007107	TAYSEM	0031568	13	3126772 3155033 3190802 3193161 3194322 3204279 3260308 
002362	TAYSEM	1165566	159	3138631 3241876 3254237 3302367 3322663 3322752 
002362	TAYSEM	1165566	264	3138631 3241876 3254237 3302367 3322663 3322752 
002368	BYC127	3422490	113	3138631 3177063 3191210 3191834 3215099 3219685 3233697 3260419 3296990 3308669 3315767 3316711 3322663 3322752 3322942 3351382 3388914 3390193 3398464 3406546 3407566 3408191 3408776 3409721 
002368	BYC127	3422490	13	3138631 3177063 3191210 3191834 3215099 3219685 3233697 3260419 3296990 3308669 3315767 3316711 3322663 3322752 3322942 3351382 3388914 3390193 3398464 3406546 3407566 3408191 3408776 3409721 
012432	PK259	3332662	264	3151195 
012432	PK259	3332662	113	3151195 
012594	PK259	3425460	263	3151195 3204243 
012594	PK259	3425460	13	3151195 3204243 
008780	CARP17	3194197	14	3155033 3244921 3256812 3304357 3311410 3329656 3331451 3331582 3374832 3409695 
008780	CARP17	3194197	15	3155033 3244921 3256812 3304357 3311410 3329656 3331451 3331582 3374832 3409695 
012355	PEMSTD	0683480	262	3155201 3217778 
012355	PEMSTD	0683480	116	3155201 3217778 
012438	TAYC	3335907	264	3155346 3193161 3204619 3211007 3258543 3265154 3268686 3306482 3388883 
012438	TAYC	3335907	116	3155346 3193161 3204619 3211007 3258543 3265154 3268686 3306482 3388883 
009263	TH110	3433185	159	3155348 3204893 3348796 3358246 
009263	TH110	3433185	262	3155348 3204893 3348796 3358246 
012334	BYC100	0031388	159	3160008 
012334	BYC100	0031388	262	3160008 
004015	GOB	0031578	262	3161390 3170878 3248326 3254237 3292462 3299552 3314971 3330627 3331451 3333094 3334296 3343092 3388883 3398464 3405863 3407597 
004015	GOB	0031578	263	3161390 3170878 3248326 3254237 3292462 3299552 3314971 3330627 3331451 3333094 3334296 3343092 3388883 3398464 3405863 3407597 
005738	TH110	0031543	260	3161390 3204243 3321831 3349789 
005738	TH110	0031543	261	3161390 3204243 3321831 3349789 
008811	BYC239	0576472	159	3161390 
008811	BYC239	0576472	264	3161390 
009231	TH111	0697660	117	3166656 3194322 3215099 3217543 3233850 3244179 3254237 3296990 3306761 3315676 3316711 3330820 3332714 3357841 3358560 3410516 
009231	TH111	0697660	234	3166656 3194322 3215099 3217543 3233850 3244179 3254237 3296990 3306761 3315676 3316711 3330820 3332714 3357841 3358560 3410516 
011531	CARP15	3310251	113	3179110 
011531	CARP15	3310251	13	3179110 
012303	CARP17	0576472	115	3191198 3204248 3231914 3322939 3329656 3331451 3403530 3405873 
012303	CARP17	0576472	202	3191198 3204248 3231914 3322939 3329656 3331451 3403530 3405873 
012289	PK227	0409956	262	3194428 3214617 3307517 3315613 3315934 
012289	PK227	0409956	263	3194428 3214617 3307517 3315613 3315934 
012289	PK227	0409956	264	3194428 3214617 3307517 3315613 3315934 
006543	EH103	0031573	159	3196059 3322307 3329964 
006543	EH103	0031573	262	3196059 3322307 3329964 
011319	CAN314	3393853	116	3196059 3203991 3216633 3315961 3330431 
011319	CAN314	3393853	16	3196059 3203991 3216633 3315961 3330431 
002932	TAYF	0493725	262	3203991 
002932	TAYF	0493725	263	3203991 
011209	PK336	0637692	262	3204688 3205337 3218908 3322187 
011209	PK336	0637692	263	3204688 3205337 3218908 3322187 
011209	PK336	0637692	16	3204688 3205337 3218908 3322187 
003406	EHI	1167851	2	3204905 3219367 3316693 3323493 3382098 3403953 3407911 3409419 3409422 3409425 3409781 3410213 
003406	EHI	1167851	121	3204905 3219367 3316693 3323493 3382098 3403953 3407911 3409419 3409422 3409425 3409781 3410213 
002379	ROSTUD	3092832	159	3205491 3244179 3351382 
002379	ROSTUD	3092832	262	3205491 3244179 3351382 
001552	GYMFIT	0129398	13	3211007 3217778 3219719 3331776 
001552	GYMFIT	0129398	16	3211007 3217778 3219719 3331776 
005160	EHIII	3393272	113	3213217 3233348 3388458 3390008 3397064 3403576 
005160	EHIII	3393272	13	3213217 3233348 3388458 3390008 3397064 3403576 
007032	TH223	0031573	118	3213217 3214138 3302457 3322107 3333007 3347031 3358246 3364522 
007032	TH223	0031573	1	3213217 3214138 3302457 3322107 3333007 3347031 3358246 3364522 
004372	TAYB	0138190	260	3213968 3242506 3296121 3388648 
004372	TAYB	0138190	261	3213968 3242506 3296121 3388648 
004016	TAYSEM	0030564	4	3214147 3231837 3305222 3307321 3323454 3329668 3330095 3332409 3332421 3359167 3389687 
004016	TAYSEM	0030564	2	3214147 3231837 3305222 3307321 3323454 3329668 3330095 3332409 3332421 3359167 3389687 
011535	TAYD	3213249	260	3215601 3239494 3242666 3322108 3350767 
011535	TAYD	3213249	261	3215601 3239494 3242666 3322108 3350767 
004362	TAYB	0989327	264	3216871 3223740 3296121 3323539 3329671 3404979 
004362	TAYB	0989327	116	3216871 3223740 3296121 3323539 3329671 3404979 
011307	CARP25	3213249	159	3217439 3311445 
011307	CARP25	3213249	264	3217439 3311445 
012659	CARP15	3422490	260	3217444 3232225 3316273 
012659	CARP15	3422490	261	3217444 3232225 3316273 
011534	TH111	3213249	113	3217724 
011534	TH111	3213249	13	3217724 
005853	TH110	0031582	262	3219436 3242496 3242817 3335999 3351190 
005853	TH110	0031582	113	3219436 3242496 3242817 3335999 3351190 
003455	TH110	3425459	262	3228759 3242666 3309190 3409706 
003455	TH110	3425459	113	3228759 3242666 3309190 3409706 
001157	TH110	0697660	260	3241045 3242817 3244179 3254237 3295766 3330820 3331184 3350761 3397566 3403968 3409519 
001157	TH110	0697660	13	3241045 3242817 3244179 3254237 3295766 3330820 3331184 3350761 3397566 3403968 3409519 
004872	CARP21	0989327	159	3252851 
004872	CARP21	0989327	262	3252851 
011309	CARP21	0180723	260	3252851 3280006 3306761 
011309	CARP21	0180723	261	3252851 3280006 3306761 
012328	PK339	3198619	262	3257376 
012328	PK339	3198619	13	3257376 
006019	PK338	0856198	262	3262890 3405257 3409419 3409781 
006019	PK338	0856198	263	3262890 3405257 3409419 3409781 
006019	PK338	0856198	264	3262890 3405257 3409419 3409781 
012562	TH110	0853792	159	3271107 
012562	TH110	0853792	262	3271107 
012306	PK349	3393847	260	3303921 3405419 
012306	PK349	3393847	261	3303921 3405419 
012306	PK349	3393847	159	3303921 3405419 
002444	ROSTUD	0989327	13	3306761 
002444	ROSTUD	0989327	14	3306761 
009239	TH110	0854975	159	3311550 
009239	TH110	0854975	262	3311550 
011064	EHSEM	3195964	13	3322084 3375084 
011064	EHSEM	3195964	116	3322084 3375084 
011862	TH223	3427449	159	3329836 
011862	TH223	3427449	262	3329836 
005198	EHSEM	0853792	263	3332249 3392028 3403968 
005198	EHSEM	0853792	264	3332249 3392028 3403968 
004810	TH110	0697660	262	3395005 3409497 
004810	TH110	0697660	263	3395005 3409497 
005734	TH110	3392421	260	3396763 
005734	TH110	3392421	261	3396763 
002680	CARP17	0599596	262	3405568 
002680	CARP17	0599596	263	3405568 
002662	TH110	1168489	260	3409420 
002662	TH110	1168489	261	3409420 
